-0.3191921	0.31850114	-0.35563704	0.37512046	0.32934555	-0.3579498	-0.31783417	0.35494944	0.3409206	-0.28434816	0.3790671	0.30633608	0.28566474	-0.32809493	0.30856517	0.3788663
-0.5539696	0.5828353	-0.57429475	0.50320876	0.5177411	-0.5137578	-0.53223544	0.60028946	0.5077264	-0.5186698	0.5871148	0.48071638	0.50862074	-0.4906948	0.5061692	0.5106982
-0.0616429	0.037631564	-0.07522443	-0.0068218117	0.00802806	-0.05146528	0.023008723	0.006149409	-0.02803038	0.00798511	-0.01531087	-0.01932151	0.027721025	-0.061799508	0.048854146	0.0060836966
0.34898877	-0.3228599	0.4051972	-0.36116302	-0.35234058	0.32947335	0.33667025	-0.38004255	-0.39108986	0.29921168	-0.41891584	-0.29448193	-0.38119453	0.3774103	-0.40917087	-0.34534985
0.2781605	-0.2503479	0.2686218	-0.27644768	-0.29078063	0.25210902	0.33082005	-0.2919929	-0.27341613	0.21580687	-0.2844562	-0.27016035	-0.26212436	0.32270375	-0.29288584	-0.29649016
-1.8649787	1.8938829	-1.8851515	1.8058147	1.6367457	-1.883881	-1.7701788	1.9372276	1.7165233	-1.6300067	1.9069124	1.7675301	1.7793994	-1.7379631	1.8875822	1.9176092
-0.62852836	0.63630503	-0.6735705	0.6739534	0.57587445	-0.65015054	-0.68093723	0.7002863	0.6290438	-0.6082489	0.6427923	0.62804365	0.65715474	-0.66848195	0.65802145	0.7033472
-0.2793094	0.29790998	-0.2939857	0.31489792	0.25924978	-0.34859657	-0.32159373	0.3169935	0.31197664	-0.29601884	0.33797312	0.2984737	0.26016054	-0.29277775	0.33038548	0.28617704
-0.29360434	0.26841283	-0.25679862	0.26238042	0.14410909	-0.2639439	-0.19396903	0.23878215	0.18772459	-0.17507674	0.19101164	0.22169498	0.25862074	-0.16923401	0.27569285	0.22140947
0.76948917	-0.7520273	0.8382537	-0.7880281	-0.6957214	0.8117228	0.77289414	-0.8299069	-0.7545501	0.7180121	-0.83103967	-0.7401912	-0.79769033	0.7643757	-0.8536943	-0.81856203
-0.015948096	0.004497175	0.06590819	0.03191275	0.026689436	0.056256704	-0.019174604	0.005807451	0.0081617925	-0.032309566	-0.049569048	-0.045569997	-0.064114	0.06183528	-0.004824871	-0.05816596
0.17522268	-0.20213419	0.26218018	-0.21602951	-0.24079622	0.21134347	0.25285852	-0.21846458	-0.16873032	0.1699522	-0.22675703	-0.25086924	-0.23513032	0.16213816	-0.2779525	-0.23269725
0.20966399	-0.26522452	0.24863018	-0.23096442	-0.24705979	0.18608254	0.23809047	-0.2967543	-0.23141965	0.24715665	-0.23758607	-0.23512572	-0.23991217	0.2040332	-0.29341727	-0.23515986
-0.06404974	0.111763	-0.048128035	0.028522287	0.089306735	-0.0785412	-0.0421667	0.017945122	0.088434845	-0.10329494	0.068358	0.09196283	0.029718434	-0.07138163	0.025386546	0.031549018
0.6240533	-0.6201169	0.6602699	-0.7068561	-0.5609482	0.7004858	0.6517922	-0.65346587	-0.62344867	0.5601974	-0.6765525	-0.6276015	-0.6717906	0.67150533	-0.67778045	-0.70667535
-1.1206083	1.097951	-1.2211814	1.1094854	0.9196179	-1.1831908	-1.0195217	1.1104134	0.9602333	-0.92515874	1.0795654	0.97159135	1.0608062	-0.9764811	1.029006	1.0732193
0.3433821	-0.30292758	0.40989035	-0.35381132	-0.33253422	0.31873024	0.31239745	-0.35111007	-0.34604523	0.3012103	-0.3997938	-0.3528017	-0.29785085	0.36693212	-0.33121827	-0.38746157
0.035467766	-0.022288134	0.09432785	-0.053198423	-0.0692786	0.0688274	0.100102805	-0.011536247	-0.03040172	0.08784461	-0.085185006	-0.06728815	-0.09940834	0.04409305	-0.080326736	-0.09943256
-0.5441253	0.58979666	-0.5197311	0.52957726	0.48188597	-0.52001685	-0.5677061	0.6042081	0.5551985	-0.53548306	0.62460256	0.5573186	0.58648825	-0.54284215	0.5509528	0.552884
-1.6430343	1.5606341	-1.6084346	1.5156692	1.3195428	-1.6165438	-1.4796519	1.553099	1.4162755	-1.3183991	1.5571026	1.5113578	1.5081449	-1.3789605	1.5605437	1.5808425
0.13573045	-0.07759079	0.13833253	-0.09543769	-0.15633284	0.11986564	0.17682405	-0.1316853	-0.08244481	0.15551853	-0.08904947	-0.15563387	-0.15470633	0.16671123	-0.127209	-0.093382746
0.14099404	-0.072645985	0.09765595	-0.15135801	-0.079661556	0.15102708	0.094964296	-0.11998832	-0.16210757	0.11497894	-0.11025956	-0.16400854	-0.1596742	0.12372143	-0.1219038	-0.11407778
-0.19567356	0.17778707	-0.21925807	0.17274345	0.18618774	-0.21998589	-0.18159884	0.19023392	0.19257292	-0.17435083	0.14789237	0.14869982	0.17608261	-0.2264023	0.2158523	0.20817254
0.108427405	-0.16889876	0.17533661	-0.11121416	-0.1047864	0.13404661	0.12249161	-0.12421314	-0.19210225	0.112559065	-0.18004514	-0.15843348	-0.18692958	0.14144719	-0.20308459	-0.11464716
-1.3496039	1.3171989	-1.3223861	1.2824144	1.1968257	-1.3092315	-1.3110187	1.3142996	1.217928	-1.1677631	1.3151748	1.2875453	1.2104911	-1.2266152	1.2534826	1.3281852
-0.27805907	0.24782749	-0.21910587	0.21524778	0.21463458	-0.21722928	-0.2511961	0.29678774	0.24449728	-0.25032836	0.27358168	0.20340364	0.29372525	-0.25147885	0.24994165	0.26834804
-0.098869175	0.036897115	-0.060729858	0.053755164	0.036391977	-0.09781431	-0.057393245	0.053373344	0.037392937	-0.116359904	0.08359002	0.06276597	0.03302417	-0.027758073	0.080835	0.095873326
-1.332085	1.3416882	-1.4344412	1.2861836	1.1103293	-1.3854549	-1.1906397	1.3451961	1.2204027	-1.0827146	1.3062197	1.233669	1.2464019	-1.178059	1.3399291	1.3271266
-0.39753842	0.33329254	-0.38402063	0.32996047	0.34274316	-0.3142295	-0.41480446	0.38612357	0.31930423	-0.3499369	0.34235567	0.38901648	0.33640975	-0.345511	0.34920365	0.3341362
0.21809696	-0.17005675	0.19602247	-0.18928501	-0.1624127	0.22674112	0.25503284	-0.21288812	-0.24259673	0.16474073	-0.19658846	-0.20800273	-0.2065981	0.22466321	-0.21488352	-0.25311986
0.07105252	-0.111508444	0.11102653	-0.15423495	-0.10024525	0.1539697	0.09978437	-0.15551704	-0.12590455	0.079034984	-0.1494589	-0.09944055	-0.06637515	0.15387203	-0.11059711	-0.08465391
-0.067721464	0.05230213	-0.12082295	0.13007969	0.09764487	-0.08578243	-0.06333329	0.13869913	0.13348249	-0.13917118	0.05968164	0.1313061	0.06057683	-0.114071056	0.09563374	0.093817554
-0.77542293	0.7024099	-0.69902337	0.6768159	0.6333629	-0.7109893	-0.68458664	0.7566914	0.6564275	-0.60721034	0.74391544	0.73290086	0.73146033	-0.6522582	0.77687603	0.72646904
-0.6475231	0.63269943	-0.65767586	0.64716834	0.6456594	-0.60273683	-0.6238141	0.7106477	0.6905225	-0.594659	0.6171486	0.58015037	0.5690617	-0.58825123	0.64362913	0.62906003
-0.60673326	0.63615876	-0.63133186	0.64140224	0.54883724	-0.57917094	-0.622229	0.6341644	0.54043335	-0.50481707	0.6227796	0.52402735	0.564755	-0.5645424	0.6387251	0.6121622
0.8460942	-0.7357268	0.81855536	-0.7382628	-0.7106595	0.8302196	0.72794485	-0.7938909	-0.7124305	0.6922188	-0.8260697	-0.72365016	-0.75434405	0.7371002	-0.81428677	-0.7424767
-0.079223536	0.06293582	-0.129593	0.08429934	0.14636661	-0.14504573	-0.07644832	0.06899694	0.14343667	-0.086225316	0.079455905	0.09600151	0.05842109	-0.061852884	0.112351865	0.115723975
-0.037363436	0.06041831	-0.03930266	0.06954203	0.092318304	-0.07795512	-0.06418763	0.08750515	0.009837119	-0.055487644	0.03499639	0.005299935	0.103255585	-0.05464944	0.078318946	0.08636215
0.47216612	-0.45110428	0.45977578	-0.4687567	-0.3663658	0.4150542	0.3730572	-0.44635054	-0.3727096	0.41887847	-0.4005078	-0.40153134	-0.40255088	0.420854	-0.42698386	-0.4615824
0.13242932	-0.16432978	0.1675838	-0.18931672	-0.122062646	0.1695389	0.18737428	-0.14237644	-0.195266	0.18232188	-0.13182727	-0.14832158	-0.12097065	0.15832436	-0.22154263	-0.18815124
0.25469452	-0.15717284	0.21620828	-0.24088831	-0.16656053	0.18388893	0.26343068	-0.25611782	-0.18415527	0.19609937	-0.24541557	-0.1689924	-0.17732601	0.16542806	-0.22757179	-0.19279532
-0.15265124	0.109512754	-0.16079976	0.12516545	0.11034248	-0.10549794	-0.14391598	0.09856995	0.14849648	-0.1078214	0.16915113	0.13926145	0.17405741	-0.123888046	0.108863205	0.11348947
0.0017397169	-0.0069831344	0.047906745	-0.004702204	-0.08619546	0.021337815	0.082783505	-0.08679247	-0.0068295095	0.044615418	-0.0803878	-0.012472396	-0.03772569	0.041257825	-0.056510486	0.008765367
-1.3479626	1.2938907	-1.3647234	1.2733865	1.1025054	-1.3255668	-1.267951	1.3169181	1.1465801	-1.0938601	1.2441553	1.2022864	1.1719071	-1.149207	1.3079187	1.2807119
-0.44199055	0.42311794	-0.47713065	0.49257308	0.4609675	-0.42017132	-0.48565382	0.534957	0.47963452	-0.45850587	0.4627544	0.41827533	0.41787717	-0.49030244	0.5439766	0.5277265
-0.4008483	0.35363498	-0.40545404	0.39121363	0.37158477	-0.3540769	-0.4147545	0.39963484	0.36746252	-0.3454048	0.39536756	0.39526415	0.3314203	-0.34930217	0.43218935	0.397637
-0.021937074	0.03833029	-0.08310026	0.0722305	0.040305987	-0.05095591	-0.06436823	0.054254744	-0.002657183	-0.018130383	0.009105527	0.074154325	0.078282796	-0.045819722	0.06509309	0.07444441
-0.17497453	0.12161941	-0.1623905	0.15105541	0.13697189	-0.14672107	-0.1578317	0.19322026	0.14971776	-0.17733933	0.17424059	0.18724437	0.16806394	-0.14613649	0.11412417	0.12821196
0.039006893	-0.05358456	0.056330845	-0.022420462	-0.028621415	0.015396178	0.028230013	-0.06915702	0.0026011057	0.044040427	-0.04781592	0.010559333	-0.020268582	0.08240549	0.00013927923	-0.052668877
1.0332962	-0.98162824	1.0434331	-0.9694055	-0.8685646	1.0003997	0.9487328	-1.0224214	-0.8971704	0.8872937	-0.9909257	-0.9314767	-0.96160746	0.95894104	-0.9711301	-1.0484408
-0.5147458	0.48851782	-0.57445806	0.51758254	0.4816918	-0.5387719	-0.58980393	0.58601874	0.5609046	-0.4646945	0.531619	0.5506904	0.5089006	-0.49214354	0.57888	0.5399637
-0.037931725	0.04055402	-0.016213601	0.0041143843	0.034580216	-0.017467102	-0.034581568	-0.021004977	0.0010554197	0.026693381	0.057594012	-0.002822593	0.06522844	-0.059811763	-0.02830159	0.0010561836
0.26414114	-0.18896443	0.20907527	-0.2187551	-0.2598197	0.23372065	0.26760238	-0.19899233	-0.21667619	0.24750423	-0.24728999	-0.17765865	-0.24254349	0.23852779	-0.28310364	-0.23580766
0.3610087	-0.308775	0.32468435	-0.41733265	-0.32438132	0.35605	0.39614478	-0.3801668	-0.38786587	0.31977475	-0.41213775	-0.3547738	-0.33298922	0.38006833	-0.38741472	-0.37735513
0.6033296	-0.53797656	0.59088516	-0.5823737	-0.49466655	0.5855279	0.56470853	-0.6336332	-0.52679604	0.56361824	-0.55056	-0.59180295	-0.5378629	0.5406212	-0.63745016	-0.5703306
-0.01442455	0.003248089	-0.020327263	0.07807274	0.023076324	-0.06606152	0.005996128	0.06830891	0.05711722	-0.030871814	-0.01806651	0.06071664	0.0337546	-0.00293936	0.04723995	0.03196723
0.885604	-0.8799656	0.91249233	-0.8633275	-0.80471635	0.87576807	0.8380528	-0.9631235	-0.8416182	0.8311239	-0.90960574	-0.8616989	-0.9003588	0.8540365	-0.8634589	-0.90818524
-0.3326766	0.38641778	-0.33461404	0.32424825	0.27493677	-0.36796325	-0.32579553	0.40745267	0.31785196	-0.34887052	0.33036184	0.29417202	0.30067968	-0.30577776	0.3797928	0.3883935
0.089534566	-0.06103435	0.07276002	-0.050651617	-0.035827648	0.04546142	0.020334814	-0.04494135	-0.061624337	0.044429414	-0.034325533	-0.0643685	-0.08640047	0.06566865	-0.024196304	-0.019499123
-0.18450029	0.17646721	-0.19135325	0.21273744	0.21079703	-0.21665405	-0.27893224	0.24922492	0.23895347	-0.2484264	0.18521275	0.18093544	0.2237581	-0.22616185	0.2287248	0.2262884
-0.5350283	0.58069044	-0.553233	0.5151964	0.49036747	-0.59615326	-0.5230361	0.5749707	0.48445588	-0.42788506	0.5622141	0.47576502	0.49855068	-0.47748527	0.5276346	0.576673
-0.7047176	0.65086395	-0.72061735	0.7058902	0.63628095	-0.6780666	-0.6360448	0.6977491	0.7048138	-0.6163567	0.68061846	0.6467508	0.6713255	-0.6467955	0.71731454	0.6825599
0.39134926	-0.3953364	0.4793002	-0.41399047	-0.3960894	0.39489195	0.4212992	-0.44562247	-0.3777636	0.42235583	-0.42625853	-0.3809964	-0.36015847	0.41789567	-0.47536317	-0.46043122
0.5745444	-0.5286704	0.53560823	-0.51269656	-0.5250359	0.55689746	0.5278278	-0.59066516	-0.50012743	0.53421575	-0.5925009	-0.48684737	-0.54618675	0.5003673	-0.5432123	-0.52830344
0.16495611	-0.16785629	0.2258663	-0.20040822	-0.11754706	0.18682756	0.16669385	-0.20113388	-0.19658816	0.14913362	-0.14517315	-0.1426443	-0.12565157	0.17596245	-0.14622737	-0.1965125
0.75739175	-0.81582135	0.8224123	-0.7513957	-0.74177176	0.8140651	0.75035703	-0.83416635	-0.7620984	0.69421446	-0.7841045	-0.7530373	-0.7789657	0.7407761	-0.8196657	-0.820489
-0.32476783	0.26605693	-0.31285644	0.37686315	0.27450863	-0.30876386	-0.3358201	0.3282841	0.31383643	-0.26316413	0.35363886	0.2898519	0.3127313	-0.2880307	0.33738703	0.37504816
0.3390415	-0.3713838	0.35823035	-0.33050245	-0.37803254	0.3581729	0.3742234	-0.33970362	-0.344936	0.3455083	-0.40624532	-0.30489746	-0.29850203	0.3477265	-0.41091177	-0.42463776
0.43346024	-0.44904324	0.4892826	-0.41067135	-0.41910693	0.47369546	0.4622396	-0.48995572	-0.45893613	0.391404	-0.46926826	-0.4708703	-0.43553624	0.38775024	-0.47232938	-0.5063199
-0.8733777	0.7736269	-0.8350993	0.8730826	0.71794814	-0.8468182	-0.8699764	0.85132986	0.7733229	-0.7185038	0.87493086	0.83374226	0.78024566	-0.749212	0.8434788	0.83066106
-1.030067	1.013675	-1.0154729	0.97396934	0.79703915	-1.0020971	-0.9281957	0.980278	0.8986369	-0.8567821	0.9967444	0.8864224	0.94953066	-0.8566391	0.92312443	0.9564913
0.9044568	-0.9796203	1.015145	-0.8862235	-0.7490958	0.9909101	0.8322005	-0.91864145	-0.7995889	0.8117315	-0.9238066	-0.8465185	-0.8649047	0.81560117	-0.9207759	-0.8748865
-0.005112524	0.061620034	-0.00133637	0.047103487	-0.0023212002	-0.05841198	-0.051861297	0.04278323	0.0014455914	-0.014628341	0.029080685	0.062482975	0.012967091	-0.020696932	0.0075299013	-0.020856164
0.34449583	-0.38335824	0.3433034	-0.39399067	-0.38180536	0.3973462	0.33144534	-0.34081236	-0.33304742	0.36406136	-0.40607944	-0.40190235	-0.33306274	0.39346272	-0.3456464	-0.42914784
0.1384031	-0.1012265	0.122632876	-0.14154442	-0.18264435	0.14984946	0.13739666	-0.18989353	-0.17921634	0.13627873	-0.17624298	-0.14879057	-0.19260606	0.13520427	-0.12390017	-0.19365503
-1.2320559	1.2047423	-1.1972188	1.1634624	1.0479879	-1.2344238	-1.149411	1.1824564	1.1225538	-1.0751638	1.2025435	1.0924246	1.1679137	-1.1130048	1.2411975	1.1756668
0.4432186	-0.49035403	0.50502026	-0.5030542	-0.42161456	0.49966383	0.49520516	-0.48680052	-0.44000325	0.43175948	-0.47602734	-0.45594576	-0.4600452	0.4131628	-0.5342415	-0.4925401
-0.0826143	0.13048375	-0.10833603	0.0741005	0.09128999	-0.06931121	-0.104107894	0.06742892	0.10838661	-0.11228943	0.13128217	0.10354428	0.1553663	-0.06792868	0.10500723	0.15650652
0.14703345	-0.071737	0.072162695	-0.09260633	-0.11555955	0.14630564	0.080438204	-0.14434613	-0.09316609	0.071555965	-0.0848542	-0.15693483	-0.11876789	0.14276642	-0.13859187	-0.14441977
-0.33033156	0.3482755	-0.35829103	0.37240353	0.30123782	-0.35746002	-0.34734613	0.34346625	0.28096175	-0.259461	0.3059277	0.28109318	0.35515255	-0.28145686	0.35705665	0.37231818
0.15919293	-0.12927479	0.18112344	-0.1940033	-0.13410126	0.17669585	0.18037462	-0.20801516	-0.19695954	0.20171814	-0.20516166	-0.13914354	-0.13370118	0.1625165	-0.15273	-0.1918029
-0.66978186	0.6322138	-0.7407644	0.7173134	0.58416027	-0.6597698	-0.6428909	0.7401148	0.6537132	-0.5931442	0.69799936	0.62146133	0.627847	-0.69138587	0.6460617	0.7368757
-0.41223767	0.41861084	-0.35565946	0.44253066	0.37708393	-0.37572846	-0.3591865	0.45617765	0.3603441	-0.36618403	0.46046793	0.4039542	0.33764192	-0.3466597	0.40512732	0.414401
-0.1937373	0.17952324	-0.18940905	0.15916109	0.18129739	-0.19198337	-0.12525183	0.12643477	0.1894581	-0.1258984	0.12349684	0.09637036	0.17140923	-0.11495511	0.10981071	0.11645021
-0.03438938	-0.006401309	-0.0084203025	-0.020904565	-0.0138441045	0.032006882	-0.0108806575	0.041381016	-0.006501261	-0.0003264001	-0.00041910104	0.00804369	-0.0043418338	-0.047786403	-0.019156905	0.045662705
-0.07725733	0.08525441	-0.10712033	0.14458239	0.12937191	-0.097367406	-0.09045331	0.12763771	0.08895105	-0.10847376	0.07022898	0.112622455	0.110906675	-0.05102968	0.08447744	0.096527934
-0.67616224	0.62398344	-0.6683475	0.6849372	0.589869	-0.5660441	-0.662585	0.6026757	0.67020816	-0.5722278	0.6121384	0.6241673	0.64271915	-0.62151974	0.67381626	0.68949133
-0.010552972	-0.0070551997	0.038977344	-0.003486757	-0.032164242	0.007115723	-0.020802842	0.017745294	-0.031500813	0.017698886	0.02102982	0.030830568	-0.011071613	-0.019079017	0.019217823	-0.058776088
0.040848225	-0.01723203	0.05155931	-0.012445188	-0.09250843	0.09833613	0.02171929	-0.053920027	-0.026419757	0.020786423	-0.04644787	-0.07400418	-0.07748026	0.029445123	-0.08755135	-0.06979629
0.4460449	-0.43046534	0.5161675	-0.43514863	-0.441226	0.49447367	0.48824677	-0.45259264	-0.47586155	0.38641688	-0.46865344	-0.43090844	-0.47588578	0.39893562	-0.5086781	-0.52208674
0.33201027	-0.33587015	0.3170091	-0.35208404	-0.2874002	0.3482226	0.34761974	-0.3577964	-0.37617305	0.3130242	-0.37783894	-0.28671828	-0.30188146	0.27430168	-0.37990585	-0.36156103
0.24096547	-0.21174455	0.31982777	-0.29012164	-0.22993302	0.2689216	0.22469722	-0.22779538	-0.23294757	0.2585554	-0.24957599	-0.26155084	-0.19082227	0.26821014	-0.28328714	-0.23406146
-0.031401783	0.0327144	-0.031920705	0.018944602	0.042654086	-0.05444546	-0.027708134	0.10905463	0.057176303	-0.08867871	0.04920521	0.08608776	0.08411889	-0.009923661	0.044334523	0.050183684
0.0072069685	-0.069948085	0.037122685	-0.025709346	-0.072331004	-0.0022146893	0.062324136	-0.04529231	-0.054646637	0.094061725	-0.012823277	-0.014880405	-0.017202647	0.020341333	-0.015058295	-0.04890733
-0.5265004	0.53417426	-0.57923996	0.5562396	0.49587166	-0.5771183	-0.5827528	0.6147244	0.5069847	-0.44788563	0.55392265	0.49842507	0.5540237	-0.4788056	0.5941001	0.5301546
-0.074637905	0.029897971	-0.041403722	0.11357244	0.018858355	-0.05985237	-0.04723815	0.025548844	0.10823934	-0.095710434	0.021371586	0.061107874	0.09575405	-0.09926477	0.09412257	0.12110744
0.16291009	-0.17653638	0.16655716	-0.17961028	-0.116212234	0.1594091	0.2062056	-0.1738546	-0.2108069	0.121184826	-0.15470834	-0.22138554	-0.1520578	0.13289733	-0.24097002	-0.18796292
0.050229814	-0.028965853	0.029837085	-0.034896914	-0.0118649015	-0.029392114	-0.027199166	-0.04326569	0.023487333	-0.00026211154	-0.060820706	-0.046189513	-0.042276282	-0.006641513	-0.0028583007	0.0021486108
-0.4104386	0.4409417	-0.40794772	0.46831325	0.42194417	-0.41731516	-0.43042466	0.42175412	0.44485936	-0.35226175	0.40016264	0.46072984	0.41665357	-0.38429978	0.44824672	0.43085772
0.033566557	-0.029086063	0.07074129	-0.037399124	-0.04627842	0.044189256	0.08615888	-0.0584363	-0.07794072	0.11386554	-0.052006375	-0.056669876	-0.08364355	0.030834524	-0.10153057	-0.12379372
-0.11420093	0.10485416	-0.13046314	0.10976122	0.0711928	-0.07813626	-0.15690844	0.13414775	0.17433396	-0.1105939	0.15569372	0.09083062	0.14505787	-0.1593203	0.082445964	0.16379708
-0.33626544	0.3626482	-0.3461816	0.38439745	0.33284494	-0.29712757	-0.35509482	0.3510862	0.28361687	-0.27225202	0.34306988	0.29276076	0.2829364	-0.3279936	0.3138124	0.38604355
-0.93447435	0.9206304	-1.024681	0.95851994	0.8765593	-0.9435362	-0.90333635	1.0285609	0.91683733	-0.89362675	0.9339651	0.90567046	0.9345118	-0.8333031	0.9788686	0.9315241
-0.069620594	0.056297936	-0.045542635	0.0099569075	0.059566084	-0.01974675	-0.033065956	0.08193897	-0.018821442	0.004541913	0.03600147	0.06517722	-0.00044683274	-0.038427208	0.03939258	0.022829337
-1.1134589	1.0997014	-1.0822343	1.0563838	0.9917128	-1.0802053	-1.1079739	1.1157346	1.0126972	-1.0062912	1.1021411	1.0470322	0.9859672	-1.0005816	1.0880191	1.0970323
0.09465424	-0.09832146	0.10396344	-0.14664665	-0.105553605	0.17162944	0.18200076	-0.11676633	-0.08474692	0.097714156	-0.11471042	-0.08382555	-0.1460684	0.10229039	-0.10563357	-0.17722909
0.26055813	-0.2934161	0.28604206	-0.35571536	-0.2986808	0.29310614	0.3456205	-0.3009017	-0.3367511	0.3343535	-0.34662685	-0.25489396	-0.29477644	0.35237992	-0.2925504	-0.2835613
0.106953755	-0.074328914	0.11956635	-0.07511189	-0.14419632	0.10743253	0.13556167	-0.104941085	-0.10792973	0.14247754	-0.106589004	-0.15033126	-0.067871034	0.09621155	-0.13938594	-0.10052174
-0.54688257	0.5263308	-0.5181849	0.57942814	0.4792084	-0.52442247	-0.5054512	0.5969648	0.49118888	-0.49520063	0.56161505	0.555951	0.5492508	-0.4951818	0.53960115	0.5728319
